register_pair,successful_simulations,total_simulations,success_rate,success_rate_percent
csr_group18/hc_o + csr_group20/hc_o,28,320,0.0875,8.75
csr_group20/hc_o + tcr_execute/hc_o,28,320,0.0875,8.75
csr_group20/hc_o + pc_if_o_tag,14,160,0.0875,8.75
csr_group20/hc_o + register_set_o_tag,14,160,0.0875,8.75
csr_group20/hc_o + store_dest_addr_ex_o_tag,14,160,0.0875,8.75
csr_group20/hc_o + store_source_ex_o_tag,14,160,0.0875,8.75
alu_operand_a_ex_o_tag + csr_group20/hc_o,14,160,0.0875,8.75
csr_group20/hc_o + use_store_ops_ex_o,14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[0],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[1],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[2],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[3],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[4],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[5],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[6],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[7],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[8],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[9],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[10],14,160,0.0875,8.75
alu_operand_b_ex_o_tag + csr_group20/hc_o,14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[11],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[12],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[13],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[14],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[15],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[16],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[17],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[18],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[19],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[20],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[21],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[22],14,160,0.0875,8.75
alu_operand_c_ex_o_tag + csr_group20/hc_o,14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[23],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[24],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[25],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[26],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[27],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[28],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[29],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[30],14,160,0.0875,8.75
csr_group20/hc_o + rf_reg[31],14,160,0.0875,8.75
csr_group20/hc_o + rs1_o_tag,14,160,0.0875,8.75
csr_group20/hc_o + data_we_q_tag,14,160,0.0875,8.75
check_d_o_tag + csr_group20/hc_o,14,160,0.0875,8.75
check_s1_o_tag + csr_group20/hc_o,14,160,0.0875,8.75
csr_group20/hc_o + pc_id_o_tag,14,160,0.0875,8.75
check_s2_o_tag + csr_group20/hc_o,14,160,0.0875,8.75
csr_group20/hc_o + is_store_post_o_tag,14,160,0.0875,8.75
csr_group20/hc_o + memory_set_o_tag,14,160,0.0875,8.75
csr_group20/hc_o + csr_group20/sd_o,7,80,0.0875,8.75
alu_operand_a_ex_o_tag/hc_o + tcr_load_store/hc_o,52,608,0.08552631578947369,8.552631578947368
alu_operator_o_mode + id_group0/hc_o,52,608,0.08552631578947369,8.552631578947368
csr_group17/hc_o + csr_group20/hc_o,51,608,0.08388157894736842,8.388157894736842
alu_operator_o_mode + id_group1/hc_o,50,608,0.08223684210526316,8.223684210526317
data_type_q_tag + tcr_load_store/hc_o,49,608,0.0805921052631579,8.05921052631579
rdata_offset_q_tag + tcr_load_store/hc_o,49,608,0.0805921052631579,8.05921052631579
store_source_ex_o_tag/hc_o + tcr_load_store/hc_o,49,608,0.0805921052631579,8.05921052631579
alu_operand_c_ex_o_tag/hc_o + tcr_load_store/hc_o,49,608,0.0805921052631579,8.05921052631579
is_store_post_o_tag/hc_o + tcr_load_store/hc_o,49,608,0.0805921052631579,8.05921052631579
memory_set_o_tag/hc_o + tcr_load_store/hc_o,49,608,0.0805921052631579,8.05921052631579
tcr_execute/hc_o + tcr_load_store/hc_o,49,608,0.0805921052631579,8.05921052631579
data_we_q_tag/hc_o + tcr_load_store/hc_o,49,608,0.0805921052631579,8.05921052631579
hc_o_5 + tcr_load_store/hc_o,180,2240,0.08035714285714286,8.035714285714286
hc_o_rf_tag + tcr_load_store/hc_o,679,8480,0.08007075471698114,8.007075471698114
check_s2_o_tag/hc_o + tcr_load_store/hc_o,48,608,0.07894736842105263,7.894736842105263
rdata_q_tag + tcr_load_store/hc_o,175,2240,0.078125,7.8125
tcr_load_store/hc_o + tpr_arith/hc_o,91,1168,0.0779109589041096,7.7910958904109595
tcr_load_store/hc_o + tpr_branch/hc_o,91,1168,0.0779109589041096,7.7910958904109595
tcr_load_store/hc_o + tpr_jump/hc_o,91,1168,0.0779109589041096,7.7910958904109595
tcr_load_store/hc_o + tpr_shift/hc_o,91,1168,0.0779109589041096,7.7910958904109595
tcr_load_store/hc_o + tpr_comparison/hc_o,91,1168,0.0779109589041096,7.7910958904109595
tcr_load_store/hc_o + tpr_logical/hc_o,91,1168,0.0779109589041096,7.7910958904109595
tcr_arith/hc_o + tcr_load_store/hc_o,91,1168,0.0779109589041096,7.7910958904109595
tcr_branch/hc_o + tcr_load_store/hc_o,91,1168,0.0779109589041096,7.7910958904109595
tcr_jump/hc_o + tcr_load_store/hc_o,91,1168,0.0779109589041096,7.7910958904109595
tcr_load_store/hc_o + tcr_shift/hc_o,91,1168,0.0779109589041096,7.7910958904109595
tcr_comparison/hc_o + tcr_load_store/hc_o,91,1168,0.0779109589041096,7.7910958904109595
tcr_load_store/hc_o + tcr_logical/hc_o,91,1168,0.0779109589041096,7.7910958904109595
rdata_offset_q_tag/hc_o + tcr_load_store/hc_o,91,1168,0.0779109589041096,7.7910958904109595
data_type_q_tag/hc_o + tcr_load_store/hc_o,91,1168,0.0779109589041096,7.7910958904109595
rdata_q_tag/hc_o + tcr_load_store/hc_o,91,1168,0.0779109589041096,7.7910958904109595
check_d_o_tag/hc_o + tcr_load_store/hc_o,47,608,0.07730263157894737,7.730263157894737
register_set_o_tag/hc_o + tcr_load_store/hc_o,47,608,0.07730263157894737,7.730263157894737
rs1_o_tag/hc_o + tcr_load_store/hc_o,47,608,0.07730263157894737,7.730263157894737
regfile_alu_waddr_ex_o_tag + tcr_load_store/hc_o,332,4336,0.07656826568265683,7.656826568265683
alu_operator_o_mode + use_store_ops_ex_o,72,960,0.075,7.5
csr_group19/hc_o + csr_group20/hc_o,23,320,0.071875,7.187499999999999
alu_operator_o_mode + store_dest_addr_ex_o_tag,67,960,0.06979166666666667,6.979166666666667
pc_if_o_tag/hc_o + tcr_load_store/hc_o,42,608,0.06907894736842106,6.907894736842106
pc_id_o_tag/hc_o + tcr_load_store/hc_o,42,608,0.06907894736842106,6.907894736842106
csr_group20/hc_o + if_stage/hc_o,42,608,0.06907894736842106,6.907894736842106
alu_operator_o_mode + store_source_ex_o_tag,66,960,0.06875,6.875000000000001
id_stage/hc_o + use_store_ops_ex_o,75,1104,0.06793478260869565,6.7934782608695645
check_s1_o_tag + id_stage/hc_o,72,1104,0.06521739130434782,6.521739130434782
csr_group12/hc_o + csr_group15/hc_o,75,1168,0.0642123287671233,6.421232876712329
hc_o_26 + use_store_ops_ex_o,70,1104,0.06340579710144928,6.340579710144928
id_stage/hc_o + store_dest_addr_ex_o_tag,70,1104,0.06340579710144928,6.340579710144928
rf_reg[15] + rf_reg[3],30,480,0.0625,6.25
rf_reg[15] + rf_reg[4],30,480,0.0625,6.25
rf_reg[15] + rf_reg[5],30,480,0.0625,6.25
rf_reg[15] + rf_reg[6],30,480,0.0625,6.25
rf_reg[15] + rf_reg[7],30,480,0.0625,6.25
rf_reg[15] + rf_reg[8],30,480,0.0625,6.25
rf_reg[15] + rf_reg[9],30,480,0.0625,6.25
rf_reg[10] + rf_reg[15],30,480,0.0625,6.25
rf_reg[11] + rf_reg[15],30,480,0.0625,6.25
rf_reg[12] + rf_reg[15],30,480,0.0625,6.25
