register_pair,successful_simulations,total_simulations,success_rate,success_rate_percent
rf_reg[14] + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
rf_reg[15] + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
rf_reg[16] + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
rf_reg[17] + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
rf_reg[18] + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
rf_reg[19] + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
rf_reg[20] + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
rf_reg[21] + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
rf_reg[22] + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
rf_reg[23] + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
rf_reg[24] + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
alu_operand_c_ex_o_tag + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
rf_reg[25] + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
rf_reg[26] + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
rf_reg[27] + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
rf_reg[28] + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
rf_reg[29] + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
rf_reg[30] + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
rf_reg[31] + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
rs1_o_tag + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
data_we_q_tag + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
store_dest_addr_ex_o_tag/hc_o + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
store_source_ex_o_tag/hc_o + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
tcr_execute/hc_o + use_store_ops_ex_o/hc_o,20,240,0.08333333333333333,8.333333333333332
check_d_o_tag + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
alu_operand_c_ex_o_tag/hc_o + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
check_s1_o_tag/hc_o + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
check_s2_o_tag/hc_o + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
check_d_o_tag/hc_o + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
is_store_post_o_tag/hc_o + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
check_s1_o_tag + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
check_s2_o_tag + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
is_store_post_o_tag + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
data_we_q_tag/hc_o + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
pc_id_o_tag + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
memory_set_o_tag + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
pc_if_o_tag + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
register_set_o_tag + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
store_dest_addr_ex_o_tag + tcr_execute/hc_o,20,240,0.08333333333333333,8.333333333333332
