register,use_case,protection,strategy,fault_model,successes,total_simulations,success_rate_percent
rf_reg[15],secretFunction,hamming,1,multi_bitflip_reg,0,16,0.000000
rf_reg[15],secretFunction,hamming,1,multi_bitflip_reg_multi,234,5280,4.431818
rf_reg[15],secretFunction,hamming,1,single_bitflip_spatial,66,1208,5.463576
rf_reg[15],secretFunction,hamming,2,multi_bitflip_reg,0,16,0.000000
rf_reg[15],secretFunction,hamming,2,multi_bitflip_reg_multi,242,5472,4.422515
rf_reg[15],secretFunction,hamming,2,single_bitflip_spatial,66,1248,5.288462
rf_reg[15],secretFunction,hamming,3,multi_bitflip_reg,0,16,0.000000
rf_reg[15],secretFunction,hamming,3,multi_bitflip_reg_multi,238,6304,3.775381
rf_reg[15],secretFunction,hamming,3,single_bitflip_spatial,66,1520,4.342105
rf_reg[15],secretFunction,hamming,4,multi_bitflip_reg,0,16,0.000000
rf_reg[15],secretFunction,hamming,4,multi_bitflip_reg_multi,238,7264,3.276432
rf_reg[15],secretFunction,hamming,4,single_bitflip_spatial,66,1816,3.634361
rf_reg[15],secretFunction,hamming,5,multi_bitflip_reg,0,16,0.000000
rf_reg[15],secretFunction,hamming,5,multi_bitflip_reg_multi,234,7968,2.936747
rf_reg[15],secretFunction,hamming,5,single_bitflip_spatial,66,1920,3.437500
rf_reg[15],secretFunction,secded,1,multi_bitflip_reg,0,16,0.000000
rf_reg[15],secretFunction,secded,1,multi_bitflip_reg_multi,98,5440,1.801471
rf_reg[15],secretFunction,secded,1,single_bitflip_spatial,0,1248,0.000000
rf_reg[15],secretFunction,secded,2,multi_bitflip_reg,0,16,0.000000
rf_reg[15],secretFunction,secded,2,multi_bitflip_reg_multi,98,5696,1.720506
rf_reg[15],secretFunction,secded,2,single_bitflip_spatial,0,1304,0.000000
rf_reg[15],secretFunction,secded,3,multi_bitflip_reg,0,16,0.000000
rf_reg[15],secretFunction,secded,3,multi_bitflip_reg_multi,90,7072,1.272624
rf_reg[15],secretFunction,secded,3,single_bitflip_spatial,0,1712,0.000000
rf_reg[15],secretFunction,secded,4,multi_bitflip_reg,0,16,0.000000
rf_reg[15],secretFunction,secded,4,multi_bitflip_reg_multi,80,8480,0.943396
rf_reg[15],secretFunction,secded,4,single_bitflip_spatial,0,2120,0.000000
rf_reg[15],secretFunction,secded,5,multi_bitflip_reg,0,16,0.000000
rf_reg[15],secretFunction,secded,5,multi_bitflip_reg_multi,66,9216,0.716146
rf_reg[15],secretFunction,secded,5,single_bitflip_spatial,0,2232,0.000000
rf_reg[15],secretFunction,simple_parity,1,multi_bitflip_reg,0,16,0.000000
rf_reg[15],secretFunction,simple_parity,1,multi_bitflip_reg_multi,62,2624,2.362805
rf_reg[15],secretFunction,simple_parity,1,single_bitflip_spatial,60,1048,5.725191
rf_reg[15],secretFunction,wop,1,multi_bitflip_reg,2,16,12.500000
rf_reg[15],secretFunction,wop,1,multi_bitflip_reg_multi,322,2464,13.068182
rf_reg[15],secretFunction,wop,1,single_bitflip_spatial,271,1008,26.884921
