register,use_case,protection,strategy,fault_model,successes,total_simulations,success_rate_percent
sp_o_26,buffer_overflow,simple_parity,1,multi_bitflip_reg,0,12,0.000000
sp_o_26,buffer_overflow,simple_parity,1,multi_bitflip_reg_multi,1,1968,0.050813
sp_o_26,buffer_overflow,simple_parity,1,single_bitflip_spatial,1,786,0.127226
