register,use_case,protection,strategy,fault_model,successes,total_simulations,success_rate_percent
rf_reg[2],secretFunction,hamming,1,multi_bitflip_reg,0,16,0.000000
rf_reg[2],secretFunction,hamming,1,multi_bitflip_reg_multi,56,5280,1.060606
rf_reg[2],secretFunction,hamming,1,single_bitflip_spatial,0,1208,0.000000
rf_reg[2],secretFunction,hamming,2,multi_bitflip_reg,0,16,0.000000
rf_reg[2],secretFunction,hamming,2,multi_bitflip_reg_multi,64,5472,1.169591
rf_reg[2],secretFunction,hamming,2,single_bitflip_spatial,0,1248,0.000000
rf_reg[2],secretFunction,hamming,3,multi_bitflip_reg,0,16,0.000000
rf_reg[2],secretFunction,hamming,3,multi_bitflip_reg_multi,60,6304,0.951777
rf_reg[2],secretFunction,hamming,3,single_bitflip_spatial,0,1520,0.000000
rf_reg[2],secretFunction,hamming,4,multi_bitflip_reg,0,16,0.000000
rf_reg[2],secretFunction,hamming,4,multi_bitflip_reg_multi,60,7264,0.825991
rf_reg[2],secretFunction,hamming,4,single_bitflip_spatial,0,1816,0.000000
rf_reg[2],secretFunction,hamming,5,multi_bitflip_reg,0,16,0.000000
rf_reg[2],secretFunction,hamming,5,multi_bitflip_reg_multi,56,7968,0.702811
rf_reg[2],secretFunction,hamming,5,single_bitflip_spatial,0,1920,0.000000
rf_reg[2],secretFunction,secded,1,multi_bitflip_reg,0,16,0.000000
rf_reg[2],secretFunction,secded,1,multi_bitflip_reg_multi,34,5440,0.625000
rf_reg[2],secretFunction,secded,1,single_bitflip_spatial,0,1248,0.000000
rf_reg[2],secretFunction,secded,2,multi_bitflip_reg,0,16,0.000000
rf_reg[2],secretFunction,secded,2,multi_bitflip_reg_multi,34,5696,0.596910
rf_reg[2],secretFunction,secded,2,single_bitflip_spatial,0,1304,0.000000
rf_reg[2],secretFunction,secded,3,multi_bitflip_reg,0,16,0.000000
rf_reg[2],secretFunction,secded,3,multi_bitflip_reg_multi,26,7072,0.367647
rf_reg[2],secretFunction,secded,3,single_bitflip_spatial,0,1712,0.000000
rf_reg[2],secretFunction,secded,4,multi_bitflip_reg,0,16,0.000000
rf_reg[2],secretFunction,secded,4,multi_bitflip_reg_multi,16,8480,0.188679
rf_reg[2],secretFunction,secded,4,single_bitflip_spatial,0,2120,0.000000
rf_reg[2],secretFunction,secded,5,multi_bitflip_reg,0,16,0.000000
rf_reg[2],secretFunction,secded,5,multi_bitflip_reg_multi,2,9216,0.021701
rf_reg[2],secretFunction,secded,5,single_bitflip_spatial,0,2232,0.000000
rf_reg[2],secretFunction,simple_parity,1,multi_bitflip_reg,0,16,0.000000
rf_reg[2],secretFunction,simple_parity,1,multi_bitflip_reg_multi,4,2624,0.152439
rf_reg[2],secretFunction,simple_parity,1,single_bitflip_spatial,2,1048,0.190840
rf_reg[2],secretFunction,wop,1,multi_bitflip_reg,0,16,0.000000
rf_reg[2],secretFunction,wop,1,multi_bitflip_reg_multi,14,2464,0.568182
rf_reg[2],secretFunction,wop,1,single_bitflip_spatial,0,1008,0.000000
