register,use_case,protection,strategy,fault_model,successes,total_simulations,success_rate_percent
rf_reg[27],buffer_overflow,hamming,1,multi_bitflip_reg,0,12,0.000000
rf_reg[27],buffer_overflow,hamming,1,multi_bitflip_reg_multi,21,3960,0.530303
rf_reg[27],buffer_overflow,hamming,1,single_bitflip_spatial,1,906,0.110375
rf_reg[27],buffer_overflow,hamming,2,multi_bitflip_reg,0,12,0.000000
rf_reg[27],buffer_overflow,hamming,2,multi_bitflip_reg_multi,29,4104,0.706628
rf_reg[27],buffer_overflow,hamming,2,single_bitflip_spatial,1,936,0.106838
rf_reg[27],buffer_overflow,hamming,3,multi_bitflip_reg,0,12,0.000000
rf_reg[27],buffer_overflow,hamming,3,multi_bitflip_reg_multi,25,4728,0.528765
rf_reg[27],buffer_overflow,hamming,3,single_bitflip_spatial,1,1140,0.087719
rf_reg[27],buffer_overflow,hamming,4,multi_bitflip_reg,0,12,0.000000
rf_reg[27],buffer_overflow,hamming,4,multi_bitflip_reg_multi,25,5448,0.458884
rf_reg[27],buffer_overflow,hamming,4,single_bitflip_spatial,1,1362,0.073421
rf_reg[27],buffer_overflow,hamming,5,multi_bitflip_reg,0,12,0.000000
rf_reg[27],buffer_overflow,hamming,5,multi_bitflip_reg_multi,25,5976,0.418340
rf_reg[27],buffer_overflow,hamming,5,single_bitflip_spatial,1,1440,0.069444
rf_reg[27],buffer_overflow,secded,1,multi_bitflip_reg,0,12,0.000000
rf_reg[27],buffer_overflow,secded,1,multi_bitflip_reg_multi,7,4080,0.171569
rf_reg[27],buffer_overflow,secded,1,single_bitflip_spatial,0,936,0.000000
rf_reg[27],buffer_overflow,secded,2,multi_bitflip_reg,0,12,0.000000
rf_reg[27],buffer_overflow,secded,2,multi_bitflip_reg_multi,5,4272,0.117041
rf_reg[27],buffer_overflow,secded,2,single_bitflip_spatial,0,978,0.000000
rf_reg[27],buffer_overflow,secded,3,multi_bitflip_reg,0,12,0.000000
rf_reg[27],buffer_overflow,secded,3,multi_bitflip_reg_multi,5,5304,0.094268
rf_reg[27],buffer_overflow,secded,3,single_bitflip_spatial,0,1284,0.000000
rf_reg[27],buffer_overflow,secded,4,multi_bitflip_reg,0,12,0.000000
rf_reg[27],buffer_overflow,secded,4,multi_bitflip_reg_multi,1,6360,0.015723
rf_reg[27],buffer_overflow,secded,4,single_bitflip_spatial,0,1590,0.000000
rf_reg[27],buffer_overflow,secded,5,multi_bitflip_reg,0,12,0.000000
rf_reg[27],buffer_overflow,secded,5,multi_bitflip_reg_multi,1,6912,0.014468
rf_reg[27],buffer_overflow,secded,5,single_bitflip_spatial,0,1674,0.000000
rf_reg[27],buffer_overflow,simple_parity,1,multi_bitflip_reg,0,12,0.000000
rf_reg[27],buffer_overflow,simple_parity,1,multi_bitflip_reg_multi,1,1968,0.050813
rf_reg[27],buffer_overflow,simple_parity,1,single_bitflip_spatial,1,786,0.127226
rf_reg[27],buffer_overflow,wop,1,multi_bitflip_reg,0,12,0.000000
rf_reg[27],buffer_overflow,wop,1,multi_bitflip_reg_multi,6,1848,0.324675
rf_reg[27],buffer_overflow,wop,1,single_bitflip_spatial,12,756,1.587302
