register,use_case,protection,strategy,fault_model,successes,total_simulations,success_rate_percent
check_s1_o_tag,secretFunction,hamming,1,multi_bitflip_reg,0,16,0.000000
check_s1_o_tag,secretFunction,hamming,1,multi_bitflip_reg_multi,126,5280,2.386364
check_s1_o_tag,secretFunction,hamming,1,single_bitflip_spatial,34,1208,2.814570
check_s1_o_tag,secretFunction,hamming,2,multi_bitflip_reg,0,16,0.000000
check_s1_o_tag,secretFunction,hamming,2,multi_bitflip_reg_multi,137,5472,2.503655
check_s1_o_tag,secretFunction,hamming,2,single_bitflip_spatial,27,1248,2.163462
check_s1_o_tag,secretFunction,hamming,3,multi_bitflip_reg,0,16,0.000000
check_s1_o_tag,secretFunction,hamming,3,multi_bitflip_reg_multi,64,6304,1.015228
check_s1_o_tag,secretFunction,hamming,3,single_bitflip_spatial,2,1520,0.131579
check_s1_o_tag,secretFunction,hamming,4,multi_bitflip_reg,0,16,0.000000
check_s1_o_tag,secretFunction,hamming,4,multi_bitflip_reg_multi,64,7264,0.881057
check_s1_o_tag,secretFunction,hamming,4,single_bitflip_spatial,2,1816,0.110132
check_s1_o_tag,secretFunction,hamming,5,multi_bitflip_reg,0,16,0.000000
check_s1_o_tag,secretFunction,hamming,5,multi_bitflip_reg_multi,80,7968,1.004016
check_s1_o_tag,secretFunction,hamming,5,single_bitflip_spatial,4,1920,0.208333
check_s1_o_tag,secretFunction,secded,1,multi_bitflip_reg,0,16,0.000000
check_s1_o_tag,secretFunction,secded,1,multi_bitflip_reg_multi,59,5440,1.084559
check_s1_o_tag,secretFunction,secded,1,single_bitflip_spatial,0,1248,0.000000
check_s1_o_tag,secretFunction,secded,2,multi_bitflip_reg,0,16,0.000000
check_s1_o_tag,secretFunction,secded,2,multi_bitflip_reg_multi,69,5696,1.211376
check_s1_o_tag,secretFunction,secded,2,single_bitflip_spatial,0,1304,0.000000
check_s1_o_tag,secretFunction,secded,3,multi_bitflip_reg,0,16,0.000000
check_s1_o_tag,secretFunction,secded,3,multi_bitflip_reg_multi,29,7072,0.410068
check_s1_o_tag,secretFunction,secded,3,single_bitflip_spatial,0,1712,0.000000
check_s1_o_tag,secretFunction,secded,4,multi_bitflip_reg,0,16,0.000000
check_s1_o_tag,secretFunction,secded,4,multi_bitflip_reg_multi,19,8480,0.224057
check_s1_o_tag,secretFunction,secded,4,single_bitflip_spatial,0,2120,0.000000
check_s1_o_tag,secretFunction,secded,5,multi_bitflip_reg,0,16,0.000000
check_s1_o_tag,secretFunction,secded,5,multi_bitflip_reg_multi,7,9216,0.075955
check_s1_o_tag,secretFunction,secded,5,single_bitflip_spatial,0,2232,0.000000
check_s1_o_tag,secretFunction,simple_parity,1,multi_bitflip_reg,0,16,0.000000
check_s1_o_tag,secretFunction,simple_parity,1,multi_bitflip_reg_multi,34,2624,1.295732
check_s1_o_tag,secretFunction,simple_parity,1,single_bitflip_spatial,28,1048,2.671756
check_s1_o_tag,secretFunction,wop,1,multi_bitflip_reg,1,16,6.250000
check_s1_o_tag,secretFunction,wop,1,multi_bitflip_reg_multi,171,2464,6.939935
check_s1_o_tag,secretFunction,wop,1,single_bitflip_spatial,143,1008,14.186508
