register,use_case,protection,strategy,fault_model,successes,total_simulations,success_rate_percent
id_group2/sd_o,secretFunction,secded,5,multi_bitflip_reg,0,16,0.000000
id_group2/sd_o,secretFunction,secded,5,multi_bitflip_reg_multi,6,9216,0.065104
id_group2/sd_o,secretFunction,secded,5,single_bitflip_spatial,0,2232,0.000000
