register,use_case,protection,strategy,fault_model,successes,total_simulations,success_rate_percent
rf_reg[0],buffer_overflow,hamming,1,multi_bitflip_reg,0,12,0.000000
rf_reg[0],buffer_overflow,hamming,1,multi_bitflip_reg_multi,21,3960,0.530303
rf_reg[0],buffer_overflow,hamming,1,single_bitflip_spatial,1,906,0.110375
rf_reg[0],buffer_overflow,hamming,2,multi_bitflip_reg,0,12,0.000000
rf_reg[0],buffer_overflow,hamming,2,multi_bitflip_reg_multi,28,4104,0.682261
rf_reg[0],buffer_overflow,hamming,2,single_bitflip_spatial,1,936,0.106838
rf_reg[0],buffer_overflow,hamming,3,multi_bitflip_reg,0,12,0.000000
rf_reg[0],buffer_overflow,hamming,3,multi_bitflip_reg_multi,24,4728,0.507614
rf_reg[0],buffer_overflow,hamming,3,single_bitflip_spatial,1,1140,0.087719
rf_reg[0],buffer_overflow,hamming,4,multi_bitflip_reg,0,12,0.000000
rf_reg[0],buffer_overflow,hamming,4,multi_bitflip_reg_multi,24,5448,0.440529
rf_reg[0],buffer_overflow,hamming,4,single_bitflip_spatial,1,1362,0.073421
rf_reg[0],buffer_overflow,hamming,5,multi_bitflip_reg,0,12,0.000000
rf_reg[0],buffer_overflow,hamming,5,multi_bitflip_reg_multi,24,5976,0.401606
rf_reg[0],buffer_overflow,hamming,5,single_bitflip_spatial,1,1440,0.069444
rf_reg[0],buffer_overflow,secded,1,multi_bitflip_reg,0,12,0.000000
rf_reg[0],buffer_overflow,secded,1,multi_bitflip_reg_multi,7,4080,0.171569
rf_reg[0],buffer_overflow,secded,1,single_bitflip_spatial,0,936,0.000000
rf_reg[0],buffer_overflow,secded,2,multi_bitflip_reg,0,12,0.000000
rf_reg[0],buffer_overflow,secded,2,multi_bitflip_reg_multi,4,4272,0.093633
rf_reg[0],buffer_overflow,secded,2,single_bitflip_spatial,0,978,0.000000
rf_reg[0],buffer_overflow,secded,3,multi_bitflip_reg,0,12,0.000000
rf_reg[0],buffer_overflow,secded,3,multi_bitflip_reg_multi,4,5304,0.075415
rf_reg[0],buffer_overflow,secded,3,single_bitflip_spatial,0,1284,0.000000
rf_reg[0],buffer_overflow,secded,4,multi_bitflip_reg,0,12,0.000000
rf_reg[0],buffer_overflow,secded,4,multi_bitflip_reg_multi,0,6360,0.000000
rf_reg[0],buffer_overflow,secded,4,single_bitflip_spatial,0,1590,0.000000
rf_reg[0],buffer_overflow,secded,5,multi_bitflip_reg,0,12,0.000000
rf_reg[0],buffer_overflow,secded,5,multi_bitflip_reg_multi,0,6912,0.000000
rf_reg[0],buffer_overflow,secded,5,single_bitflip_spatial,0,1674,0.000000
rf_reg[0],buffer_overflow,simple_parity,1,multi_bitflip_reg,0,12,0.000000
rf_reg[0],buffer_overflow,simple_parity,1,multi_bitflip_reg_multi,0,1968,0.000000
rf_reg[0],buffer_overflow,simple_parity,1,single_bitflip_spatial,0,786,0.000000
rf_reg[0],buffer_overflow,wop,1,multi_bitflip_reg,0,12,0.000000
rf_reg[0],buffer_overflow,wop,1,multi_bitflip_reg_multi,3,1848,0.162338
rf_reg[0],buffer_overflow,wop,1,single_bitflip_spatial,4,756,0.529101
